Department,Category,Subcategory,Brand,ALTERNATIVE SWEETENER TYPE,BRAND POSITION,CERTIFIED HOWGOOD RATING,CERTIFIED NON-GMO PROJECT VERIFIED,COMPANY,EQ UNIT SIZE,FAIR TRADE,FLAVOR,FUNCTIONAL INGREDIENT,GRAB N GO,LABELED GLUTEN FREE,LABELED NON-GMO,LABELED ORGANIC,LABELED VEGAN,PACK COUNT,PACKAGING TYPE - PRIMARY,POSITIONING GROUP,PRE AND PROBIOTICS,PRODUCT TYPE,RAW,SIZE,STORAGE,Dollars,Units,Avg % ACV,Max % ACV,TDP,ARP,% of Stores Selling,Average Weekly Dollars Per Store Selling Per Item,Average Weekly Units Per Store Selling Per Item
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,ENLIVENED,UNKNOWN,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,ENLIVENED INC,12,FAIR-TRADE UNKNOWN,UNKNOWN,UNKNOWN,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF FUNCTIONAL JUICE & BEV,UNKNOWN,12,REFRIGERATED,4293.15,1073.23,0.109090909,0.14,0.14,4.000214306,0.3,25.12862386,6.281819406
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,DAILY GREENS,STEVIA,NATURAL - STANDARDS,NOT CERTIFIED,CERTIFIED NON-GMO PROJECT VERIFIED,GREAT POINT BRANDS,12,NOT FAIR-TRADE,FUNCTIONAL,SPIRULINA BLUE GREEN ALGAE,GRAB N GO FUNCTIONAL,LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 95-99%,LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF FUNCTIONAL JUICE & BEV,RAW POSITIONED,12,REFRIGERATED,4292.69,1214.97,0.828461538,2.67,2.67,3.533165428,2.67,2.225936013,0.630011829
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BOOTLEG BUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,BUFFALO FERMENTING,12,NOT FAIR-TRADE,APPLE,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,12,REFRIGERATED,4274.4,1443.81,0.21,0.21,0.21,2.960500343,0.2,56.987441,19.24926006
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF COCONUT & PLANT WATER,ZICO,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,CERTIFIED NON-GMO PROJECT VERIFIED,THE COCA-COLA CO,13.5,FAIR-TRADE UNKNOWN,UNKNOWN,MISC SUPPLEMENTS - OTHER,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,LABELED ORGANIC 95-99%,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF COCONUT WATER,UNKNOWN,13.5,REFRIGERATED,4262.04,1066.48,1.41,3.04,3.04,3.996361863,1.72,3.430705866,0.858457263
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF COCONUT & PLANT WATER,HARMLESS HARVEST,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,HARMLESS HARVEST,105,FAIR-TRADE CLAIM,PLAIN/UNFLAVORED,MISC SUPPLEMENTS - OTHER,NOT GRAB N GO,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 95-99%,NOT LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF COCONUT WATER,NOT RAW POSITIONED,105,REFRIGERATED,4242.12,597.27,0.604615385,1.51,1.51,7.10251645,0.54,16.63443395,2.34204793
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,KOMBU TEA,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,KOMBU TEA,13,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,13,REFRIGERATED,4232.44,1363.01,0.228461538,0.25,0.25,3.105215662,0.27,21.70308427,6.989235733
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,TEMPLE TURMERIC,OTHER NAT ALT SWEETENERS - BLEND (NO STEVIA),NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - GREAT,NOT CERTIFIED,TEMPLE TURMERIC INC,12,NOT FAIR-TRADE,FUNCTIONAL,TURMERIC,GRAB N GO FUNCTIONAL,LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 95-99%,NOT LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF FUNCTIONAL JUICE & BEV,RAW POSITIONED,12,REFRIGERATED,4219.94,841.32,1.356,3.3,3.3,5.015856036,2.98,5.365796098,1.069766768
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE ORANGE,YODERS,UNKNOWN,CONVENTIONAL,NOT CERTIFIED,NOT CERTIFIED,LIPARI FOODS INC,59,NOT FAIR-TRADE,UNKNOWN,SUBCATEGORY NOT CODED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,CONVENTIONAL POSITIONING GROUP,UNKNOWN,RF JUICE - ORANGE - NOT FROM CONCENTRATE,SUBCATEGORY NOT CODED,59,REFRIGERATED,4218.28,1175.37,0.235384615,0.46,0.46,3.588895412,0.52,11.68045633,3.2546104
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,NAKED PRESSED,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,PEPSICO INC,15.2,FAIR-TRADE UNKNOWN,UNKNOWN,SUBCATEGORY NOT CODED,GRAB N GO JUICE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF JUICE (NON-ORANGE),UNKNOWN,15.2,REFRIGERATED,4215.6,1362.67,2.462,4.92,4.92,3.093632354,5.21,2.912657582,0.94150088
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE ORANGE,OAKHURST DAIRY,NO ALTERNATIVE SWEETENER PRESENCE,CONVENTIONAL,NOT CERTIFIED,NOT CERTIFIED,OAKHURST DAIRY,64,NOT FAIR-TRADE,ORANGE,SUBCATEGORY NOT CODED,NOT GRAB N GO,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,PLASTIC,CONVENTIONAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE - ORANGE - FROM CONCENTRATE,SUBCATEGORY NOT CODED,64,REFRIGERATED,4198.43,982.7,0.091538462,0.1,0.1,4.272341508,0.24,24.21977396,5.668969559
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,RAWK STAR CREATIONS,UNKNOWN,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,RAWK STAR CREATIONS LLC,16,FAIR-TRADE UNKNOWN,UNKNOWN,PROBIOTIC SUPPLEMENT,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF CULTURED / FERMENTED BEV - OTHER,UNKNOWN,16,REFRIGERATED,4190.88,1138.91,0.308,0.44,0.44,3.679728864,0.7,11.64939083,3.165828587
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE ORANGE,SIR REAL,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,TRI-STATE NATURAL FOOD PRODUCTS INC,32,NOT FAIR-TRADE,ORANGE,SUBCATEGORY NOT CODED,NOT GRAB N GO,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,UNKNOWN,NOT LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE - ORANGE - NOT FROM CONCENTRATE,SUBCATEGORY NOT CODED,32,REFRIGERATED,4183.73,917.97,0.234444444,0.32,0.32,4.557589028,0.59,15.95362625,3.500453015
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,IQ JUICE,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,POWERHOUSE BEVERAGE CO LLC,16,NOT FAIR-TRADE,FRUIT - OTHER,WHOLE FOOD CONCENTRATE,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF FUNCTIONAL JUICE & BEV,NOT RAW POSITIONED,16,REFRIGERATED,4183.53,1064.13,0.215384615,0.31,0.31,3.931408756,0.53,11.36566282,2.890989853
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,TALBOTTS MOUNTAIN GOLD,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY GOURMET,NOT CERTIFIED,NOT CERTIFIED,TALBOTT FARMS INC,64,NOT FAIR-TRADE,APPLE,SUBCATEGORY NOT CODED,NOT GRAB N GO,NOT LABELED GLUTEN FREE,UNKNOWN,NOT LABELED ORGANIC,UNKNOWN,1,PLASTIC,SPECIALTY & WELLNESS POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE (NON-ORANGE),NOT RAW POSITIONED,64,REFRIGERATED,4177.06,1051.28,0.176923077,0.18,0.18,3.973308728,0.25,23.13263554,5.822008086
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,COLUMBIA GORGE,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,COLUMBIA GORGE ORGANIC,11,FAIR-TRADE UNKNOWN,UNKNOWN,SUBCATEGORY NOT CODED,GRAB N GO JUICE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF JUICE (NON-ORANGE),UNKNOWN,11,REFRIGERATED,4168.59,1047.35,0.571111111,1.12,1.12,3.980130806,1.29,6.647053618,1.670059086
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,CABOOST KOMBUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,BORA VENTURES INC,16,NOT FAIR-TRADE,UNKNOWN,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,4164.19,1280.8,0.236923077,0.4,0.4,3.251241412,0.57,10.11463212,3.11100618
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BETTER BOOCH,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,BETTER BOOCH,16,NOT FAIR-TRADE,GINGER,KOMBUCHA,GRAB N GO FUNCTIONAL,LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 95-99%,LABELED VEGAN,1,CAN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,4136.95,1265.2,0.875,1.39,1.39,3.269799241,1.21,15.38412051,4.704912863
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BNF,UNKNOWN,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,BNF KOMBUCHA,12,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,12,REFRIGERATED,4119.09,1211.95,0.175384615,0.32,0.32,3.398729321,0.46,12.39760685,3.647718216
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,COASTAL CRAFT KOMBUCHA,UNKNOWN,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,COASTAL CRAFT KOMBUCHA,16,FAIR-TRADE UNKNOWN,LEMON,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,4111.1,907.31,0.1575,0.26,0.26,4.531086398,0.51,12.61617741,2.784360371
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,TEA BIOTICS,UNKNOWN,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,TEA BIOTICS,16,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,16,REFRIGERATED,4089.26,1026.99,0.228461538,0.62,0.62,3.981791449,1.15,5.120055091,1.285867218
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,LORIS ORIGINAL LEMONADE,UNKNOWN,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - GREAT,NOT CERTIFIED,LORIS ORIGINAL LEMONADE,16,FAIR-TRADE UNKNOWN,UNKNOWN,SUBCATEGORY NOT CODED,GRAB N GO JUICE,NOT LABELED GLUTEN FREE,UNKNOWN,UNKNOWN,NOT LABELED VEGAN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF LEMONADE / LIMEADE,UNKNOWN,16,REFRIGERATED,4086.7,1382.32,1.116153846,1.91,1.91,2.956406621,1.38,4.10003989,1.386832197
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BUCHI,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,BUCHI KOMBUCHA,12,NOT FAIR-TRADE,APPLE BLENDS (NOT APPLE/CINN),KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 95-99%,UNKNOWN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,12,REFRIGERATED,4085.04,1244.51,0.433846154,0.94,0.94,3.282448514,1.39,4.068889763,1.23958982
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,THE KOMBUCHA PROJECT,UNKNOWN,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,THE KOMBUCHA PROJECT,12,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,12,REFRIGERATED,4081.32,947.02,0.292307692,0.35,0.35,4.309644992,0.38,14.87001688,3.45040413
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,TIGER SEED,AGAVE,NATURALLY PERCEIVED,NOT CERTIFIED,NOT CERTIFIED,TIGER SEED LLC,16,NOT FAIR-TRADE,GINGER,CIDER VINEGAR SUPPLEMENTS,GRAB N GO FUNCTIONAL,LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 95-99%,LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF CIDER VINEGAR DRINK,NOT RAW POSITIONED,16,SHELF STABLE,4078.72,822.14,0.367692308,0.69,0.69,4.961101516,0.72,8.156787457,1.644148468
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BEARS FRUIT,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,BEARS FRUIT,10,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,LABELED ORGANIC 95-99%,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,10,REFRIGERATED,4069.56,762.12,0.202,0.5,0.5,5.33978901,0.77,9.512496143,1.781436706
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,KOMBUCHA 2000,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - GREAT,NOT CERTIFIED,A F DISTRIBUTION,12,NOT FAIR-TRADE,BERRY,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,UNKNOWN,LABELED ORGANIC 95-99%,UNKNOWN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,12,REFRIGERATED,4068.46,992.78,0.273846154,0.45,0.45,4.098047906,0.4,15.58008976,3.801832024
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,TRUEST,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,TRUEST LLC,10,NOT FAIR-TRADE,CHOCOLATE,BEET ROOT,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 95-99%,NOT LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,PROBIOTIC,RF KVASS,RAW POSITIONED,10,REFRIGERATED,4061.78,779.82,0.571818182,1.33,1.33,5.208612244,1.39,5.131159256,0.985129823
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,APIS HONEY KOMBUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,APIS HONEY KOMBUCHA,11.1,NOT FAIR-TRADE,PINEAPPLE,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,11.1,REFRIGERATED,4059.46,1024.34,0.794285714,0.96,0.96,3.963000566,0.47,23.91634528,6.034908369
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE ORANGE,NATALIES ORCHID ISLAND,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY GOURMET,CERTIFIED HOWGOOD RATING - GREAT,NOT CERTIFIED,NATALIES ORCHID ISLAND JUICE CO,8,NOT FAIR-TRADE,ORANGE,SUBCATEGORY NOT CODED,GRAB N GO JUICE,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,PLASTIC,SPECIALTY & WELLNESS POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE - ORANGE - NOT FROM CONCENTRATE,SUBCATEGORY NOT CODED,8,REFRIGERATED,4048.07,2353.11,0.396923077,0.68,0.68,1.720306318,0.62,9.216879348,5.357696621
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,NAKED JUICE,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,PEPSICO INC,15.2,FAIR-TRADE UNKNOWN,UNKNOWN,UNKNOWN,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,UNKNOWN,UNKNOWN,NOT LABELED VEGAN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF FUNCTIONAL JUICE & BEV,UNKNOWN,15.2,REFRIGERATED,4042.33,1233.33,2.2875,4.93,4.93,3.277573723,5.32,3.907417804,1.192167784
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,AMAZ,NO ALTERNATIVE SWEETENER PRESENCE,NATURALLY PERCEIVED,NOT CERTIFIED,NOT CERTIFIED,AMAZ PROJECT INC,10.5,NOT FAIR-TRADE,GREEN FOODS,SUMA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,NOT LABELED ORGANIC,LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF FUNCTIONAL JUICE & BEV,NOT RAW POSITIONED,10.5,REFRIGERATED,4040.6,1020.89,0.565,1.27,1.27,3.957919071,0.61,14.45106448,3.651177354
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,PRIVATE LABEL ORGANIC,PRIVATE LABEL NOT CODED,CONVENTIONAL NATURAL,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,COMPANY UNKNOWN,16,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,LABELED ORGANIC PRIVATE LABEL 70-100%,PRIVATE LABEL NOT CODED,1,PRIVATE LABEL NOT CODED,NATURAL POSITIONING GROUP,PRIVATE LABEL NOT CODED,PVL RF JUICE FRUIT,PRIVATE LABEL NOT CODED,16,PRIVATE LABEL NOT CODED,4039.39,860.74,0.169230769,0.17,0.17,4.692927016,0.15,37.28369423,7.944656735
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,YESFOLK,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,YESFOLK TONICS,12,NOT FAIR-TRADE,OTHER,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,UNKNOWN,NOT LABELED VEGAN,1,CAN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,12,REFRIGERATED,4037.43,1041.56,0.508,0.6,0.6,3.876329736,0.51,29.99708011,7.738526429
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,JUICE SO GOOD,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - GOOD,CERTIFIED NON-GMO PROJECT VERIFIED,HEALTHY VENTURES LLC,16,NOT FAIR-TRADE,GREEN FOODS,SUBCATEGORY NOT CODED,GRAB N GO JUICE,NOT LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE - FRUIT & VEG BLEND,RAW POSITIONED,16,REFRIGERATED,4035.66,585.36,0.9,1.22,1.22,6.894321443,0.89,23.31816023,3.382227014
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,SOLE KOMBUCHA,UNKNOWN,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,SOLE KOMBUCHA,12,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,12,REFRIGERATED,4035.35,1200.19,0.189230769,0.28,0.28,3.362259309,0.39,14.32554035,4.260688731
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,SOLTI,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,JUICEDELIVERY LLC,12.5,FAIR-TRADE UNKNOWN,UNKNOWN,SUBCATEGORY NOT CODED,GRAB N GO JUICE,LABELED GLUTEN FREE,UNKNOWN,UNKNOWN,LABELED VEGAN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF JUICE - VEGETABLE,UNKNOWN,12.5,REFRIGERATED,4031.3,719.72,0.911428571,3.27,3.27,5.601206025,2.3,5.047484897,0.901142517
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,APPLE WEDGE,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY GOURMET,NOT CERTIFIED,NOT CERTIFIED,BRINKMAN FOOD PROCESSING INC,128,NOT FAIR-TRADE,APPLE,SUBCATEGORY NOT CODED,NOT GRAB N GO,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,PLASTIC,SPECIALTY & WELLNESS POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE (NON-ORANGE),NOT RAW POSITIONED,128,REFRIGERATED,4019.7,670.29,0.54,0.79,0.79,5.996956541,1.03,23.41385505,3.904289599
